	Phenotype_ID	Description	q	nq	tot	Phenotype_score
5070	HP:0003075	Hypoproteinemia	0.1	12.0	12	-3.58496250072
5071	HP:0001732	Abnormality of the pancreas	0.1	12.0	12	-3.58496250072
5072	HP:0000081	Duplicated collecting system	0.1	12.0	12	-3.58496250072
5073	HP:0002996	Limited elbow movement	0.1	12.0	12	-3.58496250072
5074	HP:0011999	Paranoia	0.1	12.0	12	-3.58496250072
5075	HP:0002522	Areflexia of lower limbs	0.1	12.0	12	-3.58496250072
5076	HP:0002725	Systemic lupus erythematosus	0.1	12.0	12	-3.58496250072
5077	HP:0010976	B lymphocytopenia	0.1	12.0	12	-3.58496250072
5078	HP:0008921	Neonatal short-limb short stature	0.1	12.0	12	-3.58496250072
5079	HP:0100315	Lewy bodies	0.1	12.0	12	-3.58496250072
5080	HP:0002046	Heat intolerance	0.1	12.0	12	-3.58496250072
5081	HP:0031878	Acromicria	0.1	12.0	12	-3.58496250072
5082	HP:0045075	Sparse eyebrow	0.1	12.0	12	-3.58496250072
5083	HP:0005684	Distal arthrogryposis	0.1	12.0	12	-3.58496250072
5084	HP:0000719	Inappropriate behavior	0.1	12.0	12	-3.58496250072
5085	HP:0002872	Apneic episodes precipitated by illness, fatigue, stress	0.1	12.0	12	-3.58496250072
5086	HP:0003234	Decreased plasma carnitine	0.1	12.0	12	-3.58496250072
5087	HP:0001187	Hyperextensibility of the finger joints	0.1	12.0	12	-3.58496250072
5088	HP:0002992	Abnormality of tibia morphology	0.1	12.0	12	-3.58496250072
5089	HP:0003118	Increased circulating cortisol level	0.1	12.0	12	-3.58496250072
5090	HP:0003777	Pili torti	0.1	12.0	12	-3.58496250072
5091	HP:0002389	Cavum septum pellucidum	0.1	13.0	13	-3.70043971814
5092	HP:0007371	Corpus callosum atrophy	0.1	13.0	13	-3.70043971814
5093	HP:0008443	Spinal deformities	0.1	13.0	13	-3.70043971814
5094	HP:0011121	Abnormality of skin morphology	0.1	13.0	13	-3.70043971814
5095	HP:0001291	Abnormal cranial nerve morphology	0.1	13.0	13	-3.70043971814
5096	HP:0100582	Nasal polyposis	0.1	13.0	13	-3.70043971814
5097	HP:0011979	Elevated urinary dopamine	0.1	13.0	13	-3.70043971814
5098	HP:0010751	Dimple chin	0.1	13.0	13	-3.70043971814
5099	HP:0000674	Anodontia	0.1	13.0	13	-3.70043971814
5100	HP:0011962	Obstructive azoospermia	0.1	13.0	13	-3.70043971814
5101	HP:0008167	Very long chain fatty acid accumulation	0.1	13.0	13	-3.70043971814
5102	HP:0012222	Arachnoid hemangiomatosis	0.1	13.0	13	-3.70043971814
5103	HP:0010609	Skin tags	0.1	13.0	13	-3.70043971814
5104	HP:0002997	Abnormality of the ulna	0.1	13.0	13	-3.70043971814
5105	HP:0004469	Chronic bronchitis	0.1	13.0	13	-3.70043971814
5106	HP:0030223	Perseveration	0.1	13.0	13	-3.70043971814
5107	HP:0002363	Abnormality of brainstem morphology	0.1	13.0	13	-3.70043971814
5108	HP:0001036	Parakeratosis	0.1	13.0	13	-3.70043971814
5109	HP:0002396	Cogwheel rigidity	0.1	13.0	13	-3.70043971814
5110	HP:0002506	Diffuse cerebral atrophy	0.1	13.0	13	-3.70043971814
5111	HP:0002168	Scanning speech	0.1	13.0	13	-3.70043971814
5112	HP:0010982	Polygenic inheritance	0.1	13.0	13	-3.70043971814
5113	HP:0000150	Gonadoblastoma	0.1	13.0	13	-3.70043971814
5114	HP:0009918	Ectopia pupillae	0.1	13.0	13	-3.70043971814
5115	HP:0001756	Vestibular hypofunction	0.1	13.0	13	-3.70043971814
5116	HP:0001095	Hypertensive retinopathy	0.1	13.0	13	-3.70043971814
5117	HP:0002571	Achalasia	0.1	13.0	13	-3.70043971814
5118	HP:0003175	Hypoplastic ischia	0.1	13.0	13	-3.70043971814
5119	HP:0012334	Extrahepatic cholestasis	0.1	13.0	13	-3.70043971814
5120	HP:0031374	Ankle weakness	0.1	13.0	13	-3.70043971814
5121	HP:0001188	Hand clenching	0.1	13.0	13	-3.70043971814
5122	HP:0001698	Pericardial effusion	0.1	13.0	13	-3.70043971814
5123	HP:0002885	Medulloblastoma	0.1	13.0	13	-3.70043971814
5124	HP:0001063	Acrocyanosis	0.1	13.0	13	-3.70043971814
5125	HP:0005403	Decrease in T cell count	0.1	13.0	13	-3.70043971814
5126	HP:0009926	Epiphora	0.1	13.0	13	-3.70043971814
5127	HP:0040160	Generalized osteoporosis	0.1	13.0	13	-3.70043971814
5128	HP:0007260	Type II lissencephaly	0.1	13.0	13	-3.70043971814
5129	HP:0000385	Small earlobe	0.1	13.0	13	-3.70043971814
5130	HP:0005576	Tubulointerstitial fibrosis	0.1	13.0	13	-3.70043971814
5131	HP:0000171	Microglossia	0.1	13.0	13	-3.70043971814
5132	HP:0001100	Heterochromia iridis	0.1	13.0	13	-3.70043971814
5133	HP:0002580	Volvulus	0.1	13.0	13	-3.70043971814
5134	HP:0001841	Preaxial foot polydactyly	0.1	13.0	13	-3.70043971814
5135	HP:0002257	Chronic rhinitis	0.1	13.0	13	-3.70043971814
5136	HP:0010720	Abnormal hair pattern	0.1	13.0	13	-3.70043971814
5137	HP:0100242	Sarcoma	0.1	13.0	13	-3.70043971814
5138	HP:0002310	Orofacial dyskinesia	0.1	13.0	13	-3.70043971814
5139	HP:0003302	Spondylolisthesis	0.1	13.0	13	-3.70043971814
5140	HP:0003798	Nemaline bodies	0.1	13.0	13	-3.70043971814
5141	HP:0009755	Ankyloblepharon	0.1	13.0	13	-3.70043971814
5142	HP:0012075	Personality disorder	0.1	13.0	13	-3.70043971814
5143	HP:0000125	Pelvic kidney	0.1	13.0	13	-3.70043971814
5144	HP:0001871	Abnormality of blood and blood-forming tissues	0.1	13.0	13	-3.70043971814
5145	HP:0003402	Decreased miniature endplate potentials	0.1	13.0	13	-3.70043971814
5146	HP:0001667	Right ventricular hypertrophy	0.1	13.0	13	-3.70043971814
5147	HP:0410011	Abnormality of masticatory muscle	0.1	13.0	13	-3.70043971814
5148	HP:0006785	Limb-girdle muscular dystrophy	0.1	13.0	13	-3.70043971814
5149	HP:0001748	Polysplenia	0.1	13.0	13	-3.70043971814
5150	HP:0200102	Sparse or absent eyelashes	0.1	13.0	13	-3.70043971814
5151	HP:0000593	Abnormal anterior chamber morphology	0.1	13.0	13	-3.70043971814
5152	HP:0005736	Short tibia	0.1	13.0	13	-3.70043971814
5153	HP:0000033	Ambiguous genitalia, male	0.1	13.0	13	-3.70043971814
5154	HP:0010296	Ankyloglossia	0.1	13.0	13	-3.70043971814
5155	HP:0007902	Vitreous hemorrhage	0.1	13.0	13	-3.70043971814
5156	HP:0002197	Generalized seizures	0.1	13.0	13	-3.70043971814
5157	HP:0004552	Scarring alopecia of scalp	0.1	13.0	13	-3.70043971814
5158	HP:0001193	Ulnar deviation of the hand or of fingers of the hand	0.1	13.0	13	-3.70043971814
5159	HP:0009487	Ulnar deviation of the hand	0.1	13.0	13	-3.70043971814
5160	HP:0012764	Orthopnea	0.1	13.0	13	-3.70043971814
5161	HP:0004568	Beaking of vertebral bodies	0.1	13.0	13	-3.70043971814
5162	HP:0002913	Myoglobinuria	0.1	13.0	13	-3.70043971814
5163	HP:0005815	Supernumerary ribs	0.1	13.0	13	-3.70043971814
5164	HP:0004414	Abnormality of the pulmonary artery	0.1	13.0	13	-3.70043971814
5165	HP:0004298	Abnormality of the abdominal wall	0.1	13.0	13	-3.70043971814
5166	HP:0001806	Onycholysis	0.1	13.0	13	-3.70043971814
5167	HP:0007641	Dyschromatopsia	0.1	13.0	13	-3.70043971814
5168	HP:0007633	Bilateral microphthalmos	0.1	13.0	13	-3.70043971814
5169	HP:0002273	Tetraparesis	0.1	13.0	13	-3.70043971814
5170	HP:0002442	Dyscalculia	0.1	13.0	13	-3.70043971814
5171	HP:0000169	Gingival fibromatosis	0.1	13.0	13	-3.70043971814
5172	HP:0002000	Short columella	0.1	13.0	13	-3.70043971814
5173	HP:0004912	Hypophosphatemic rickets	0.1	13.0	13	-3.70043971814
5174	HP:0005764	Polyarticular arthritis	0.1	13.0	13	-3.70043971814
5175	HP:0002753	Thin bony cortex	0.1	13.0	13	-3.70043971814
5176	HP:0006748	Adrenal pheochromocytoma	0.1	13.0	13	-3.70043971814
5177	HP:0004389	Intestinal pseudo-obstruction	0.1	13.0	13	-3.70043971814
5178	HP:0001947	Renal tubular acidosis	0.1	13.0	13	-3.70043971814
5179	HP:0009771	Osteolytic defects of the phalanges of the hand	0.1	13.0	13	-3.70043971814
5180	HP:0000888	Horizontal ribs	0.1	13.0	13	-3.70043971814
5181	HP:0002897	Parathyroid adenoma	0.1	13.0	13	-3.70043971814
5182	HP:0002663	Delayed epiphyseal ossification	0.1	13.0	13	-3.70043971814
5183	HP:0031284	Flushing	0.1	13.0	13	-3.70043971814
5184	HP:0009826	Limb undergrowth	0.1	13.0	13	-3.70043971814
5185	HP:0002493	Upper motor neuron dysfunction	0.1	13.0	13	-3.70043971814
5186	HP:0003108	Hyperglycinuria	0.1	13.0	13	-3.70043971814
5187	HP:0003121	Limb joint contracture	0.1	13.0	13	-3.70043971814
5188	HP:0002476	Primitive reflex	0.1	13.0	13	-3.70043971814
5189	HP:0000460	Narrow nose	0.1	13.0	13	-3.70043971814
5190	HP:0008944	Distal lower limb amyotrophy	0.1	14.0	14	-3.80735492206
5191	HP:0001992	Organic aciduria	0.1	14.0	14	-3.80735492206
5192	HP:0009592	Astrocytoma	0.1	14.0	14	-3.80735492206
5193	HP:0000659	Peters anomaly	0.1	14.0	14	-3.80735492206
5194	HP:0012763	Paroxysmal dyspnea	0.1	14.0	14	-3.80735492206
5195	HP:0001088	Brushfield spots	0.1	14.0	14	-3.80735492206
5196	HP:0004586	Biconcave vertebral bodies	0.1	14.0	14	-3.80735492206
5197	HP:0003555	Muscle fiber splitting	0.1	14.0	14	-3.80735492206
5198	HP:0003645	Prolonged partial thromboplastin time	0.1	14.0	14	-3.80735492206
5199	HP:0000495	Recurrent corneal erosions	0.1	14.0	14	-3.80735492206
5200	HP:0005019	Diaphyseal thickening	0.1	14.0	14	-3.80735492206
5201	HP:0001985	Hypoketotic hypoglycemia	0.1	14.0	14	-3.80735492206
5202	HP:0100633	Esophagitis	0.1	14.0	14	-3.80735492206
5203	HP:0001105	Retinal atrophy	0.1	14.0	14	-3.80735492206
5204	HP:0010511	Long toe	0.1	14.0	14	-3.80735492206
5205	HP:0007002	Motor axonal neuropathy	0.1	14.0	14	-3.80735492206
5206	HP:0025179	Ground-glass opacification on pulmonary HRCT	0.1	14.0	14	-3.80735492206
5207	HP:0025175	Honeycomb lung	0.1	14.0	14	-3.80735492206
5208	HP:0040189	Scaling skin	0.1	14.0	14	-3.80735492206
5209	HP:0002331	Recurrent paroxysmal headache	0.1	14.0	14	-3.80735492206
5210	HP:0011755	Ectopic posterior pituitary	0.1	14.0	14	-3.80735492206
5211	HP:0025401	Staring gaze	0.1	14.0	14	-3.80735492206
5212	HP:0007015	Poor gross motor coordination	0.1	14.0	14	-3.80735492206
5213	HP:0009005	Weakness of the intrinsic hand muscles	0.1	14.0	14	-3.80735492206
5214	HP:0007894	Hypopigmentation of the fundus	0.1	14.0	14	-3.80735492206
5215	HP:0004935	Pulmonary artery atresia	0.1	14.0	14	-3.80735492206
5216	HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness	0.1	14.0	14	-3.80735492206
5217	HP:0200146	Cystic medial necrosis of the aorta	0.1	14.0	14	-3.80735492206
5218	HP:0010627	Anterior pituitary hypoplasia	0.1	14.0	14	-3.80735492206
5219	HP:0002392	EEG with polyspike wave complexes	0.1	14.0	14	-3.80735492206
5220	HP:0000283	Broad face	0.1	14.0	14	-3.80735492206
5221	HP:0003028	Abnormality of the ankles	0.1	14.0	14	-3.80735492206
5222	HP:0000211	Trismus	0.1	14.0	14	-3.80735492206
5223	HP:0002920	Decreased circulating ACTH level	0.1	14.0	14	-3.80735492206
5224	HP:0007366	Atrophy/Degeneration affecting the brainstem	0.1	14.0	14	-3.80735492206
5225	HP:0007099	Arnold-Chiari type I malformation	0.1	14.0	14	-3.80735492206
5226	HP:0007549	Desquamation of skin soon after birth	0.1	14.0	14	-3.80735492206
5227	HP:0002623	Overriding aorta	0.1	14.0	14	-3.80735492206
5228	HP:0003040	Arthropathy	0.1	14.0	14	-3.80735492206
5229	HP:0030830	Crackles	0.1	14.0	14	-3.80735492206
5230	HP:0002127	Abnormal upper motor neuron morphology	0.1	14.0	14	-3.80735492206
5231	HP:0002356	Writer's cramp	0.1	14.0	14	-3.80735492206
5232	HP:0100783	Breast aplasia	0.1	14.0	14	-3.80735492206
5233	HP:0200039	Pustule	0.1	14.0	14	-3.80735492206
5234	HP:0007665	Curly eyelashes	0.1	14.0	14	-3.80735492206
5235	HP:0000803	Renal cortical cysts	0.1	14.0	14	-3.80735492206
5236	HP:0004492	Widely patent fontanelles and sutures	0.1	14.0	14	-3.80735492206
5237	HP:0005855	Multiple prenatal fractures	0.1	14.0	14	-3.80735492206
5238	HP:0001308	Tongue fasciculations	0.1	14.0	14	-3.80735492206
5239	HP:0002877	Nocturnal hypoventilation	0.1	14.0	14	-3.80735492206
5240	HP:0410067	Increased level of L-fucose in urine	0.1	14.0	14	-3.80735492206
5241	HP:0011381	Aplasia of the semicircular canal	0.1	14.0	14	-3.80735492206
5242	HP:0012515	Hip flexor weakness	0.1	14.0	14	-3.80735492206
5243	HP:0000533	Chorioretinal atrophy	0.1	14.0	14	-3.80735492206
5244	HP:0030406	Primary peritoneal carcinoma	0.1	14.0	14	-3.80735492206
5245	HP:0012658	Abnormal brain FDG positron emission tomography	0.1	14.0	14	-3.80735492206
5246	HP:0001488	Bilateral ptosis	0.1	14.0	14	-3.80735492206
5247	HP:0004959	Descending thoracic aorta aneurysm	0.1	14.0	14	-3.80735492206
5248	HP:0000053	Macroorchidism	0.1	14.0	14	-3.80735492206
5249	HP:0002370	Poor coordination	0.1	14.0	14	-3.80735492206
5250	HP:0025390	Reticular pattern on pulmonary HRCT	0.1	14.0	14	-3.80735492206
5251	HP:0009077	Weakness of long finger extensor muscles	0.1	14.0	14	-3.80735492206
5252	HP:0000271	Abnormality of the face	0.1	14.0	14	-3.80735492206
5253	HP:0031108	Triceps weakness	0.1	14.0	14	-3.80735492206
5254	HP:0004220	Short middle phalanx of the 5th finger	0.1	14.0	14	-3.80735492206
5255	HP:0005625	Osteoporosis of vertebrae	0.1	14.0	14	-3.80735492206
5256	HP:0002600	Hyporeflexia of lower limbs	0.1	14.0	14	-3.80735492206
5257	HP:0006892	Frontotemporal cerebral atrophy	0.1	14.0	14	-3.80735492206
5258	HP:0012114	Endometrial carcinoma	0.1	14.0	14	-3.80735492206
5259	HP:0011386	Narrow internal auditory canal	0.1	14.0	14	-3.80735492206
5260	HP:0009939	Mandibular aplasia	0.1	14.0	14	-3.80735492206
5261	HP:0003387	Decreased number of large peripheral myelinated nerve fibers	0.1	14.0	14	-3.80735492206
5262	HP:0000654	Decreased light- and dark-adapted electroretinogram amplitude	0.1	14.0	14	-3.80735492206
5263	HP:0012246	Oculomotor nerve palsy	0.1	14.0	14	-3.80735492206
5264	HP:0012499	Descending aortic dissection	0.1	14.0	14	-3.80735492206
5265	HP:0200035	Skin plaque	0.1	14.0	14	-3.80735492206
5266	HP:0000201	Pierre-Robin sequence	0.1	14.0	14	-3.80735492206
5267	HP:0002691	Platybasia	0.1	14.0	14	-3.80735492206
5268	HP:0002949	Fused cervical vertebrae	0.1	14.0	14	-3.80735492206
5269	HP:0000163	Abnormal oral cavity morphology	0.1	14.0	14	-3.80735492206
5270	HP:0007334	Generalized tonic-clonic seizures with focal onset	0.1	14.0	14	-3.80735492206
5271	HP:0100584	Endocarditis	0.1	14.0	14	-3.80735492206
5272	HP:0007240	Progressive gait ataxia	0.1	14.0	14	-3.80735492206
5273	HP:0000746	Delusions	0.1	15.0	15	-3.90689059561
5274	HP:0003443	Decreased size of nerve terminals	0.1	15.0	15	-3.90689059561
5275	HP:0012163	Carotid artery dilatation	0.1	15.0	15	-3.90689059561
5276	HP:0002378	Hand tremor	0.1	15.0	15	-3.90689059561
5277	HP:0010524	Agnosia	0.1	15.0	15	-3.90689059561
5278	HP:0000452	Choanal stenosis	0.1	15.0	15	-3.90689059561
5279	HP:0000074	Ureteropelvic junction obstruction	0.1	15.0	15	-3.90689059561
5280	HP:0003097	Short femur	0.1	15.0	15	-3.90689059561
5281	HP:0009800	Maternal diabetes	0.1	15.0	15	-3.90689059561
5282	HP:0100775	Dural ectasia	0.1	15.0	15	-3.90689059561
5283	HP:0000921	Missing ribs	0.1	15.0	15	-3.90689059561
5284	HP:0007502	Follicular hyperkeratosis	0.1	15.0	15	-3.90689059561
5285	HP:0001348	Brisk reflexes	0.1	15.0	15	-3.90689059561
5286	HP:0100013	Neoplasm of the breast	0.1	15.0	15	-3.90689059561
5287	HP:0011496	Corneal neovascularization	0.1	15.0	15	-3.90689059561
5288	HP:0002891	Uterine leiomyosarcoma	0.1	15.0	15	-3.90689059561
5289	HP:0008163	Decreased circulating cortisol level	0.1	15.0	15	-3.90689059561
5290	HP:0012120	Methylmalonic aciduria	0.1	15.0	15	-3.90689059561
5291	HP:0012203	Onychomycosis	0.1	15.0	15	-3.90689059561
5292	HP:0000092	Tubular atrophy	0.1	15.0	15	-3.90689059561
5293	HP:0006721	Acute lymphoblastic leukemia	0.1	15.0	15	-3.90689059561
5294	HP:0002850	IgM deficiency	0.1	15.0	15	-3.90689059561
5295	HP:0011807	Type 1 muscle fiber atrophy	0.1	15.0	15	-3.90689059561
5296	HP:0004926	Orthostatic hypotension due to autonomic dysfunction	0.1	15.0	15	-3.90689059561
5297	HP:0000685	Hypoplasia of teeth	0.1	15.0	15	-3.90689059561
5298	HP:0010719	Abnormality of hair texture	0.1	15.0	15	-3.90689059561
5299	HP:0200041	Skin erosion	0.1	15.0	15	-3.90689059561
5300	HP:0000707	Abnormality of the nervous system	0.1	15.0	15	-3.90689059561
5301	HP:0012113	Abnormality of creatine metabolism	0.1	15.0	15	-3.90689059561
5302	HP:0100807	Long fingers	0.1	15.0	15	-3.90689059561
5303	HP:0003528	Elevated calcitonin	0.1	15.0	15	-3.90689059561
5304	HP:0100335	Non-midline cleft lip	0.1	15.0	15	-3.90689059561
5305	HP:0012450	Chronic constipation	0.1	15.0	15	-3.90689059561
5306	HP:0000055	Abnormality of female external genitalia	0.1	15.0	15	-3.90689059561
5307	HP:0010780	Hyperacusis	0.1	15.0	15	-3.90689059561
5308	HP:0007401	Macular atrophy	0.1	15.0	15	-3.90689059561
5309	HP:0010311	Aplasia/Hypoplasia of the breasts	0.1	15.0	15	-3.90689059561
5310	HP:0003261	Increased IgA level	0.1	15.0	15	-3.90689059561
5311	HP:0000297	Facial hypotonia	0.1	15.0	15	-3.90689059561
5312	HP:0000946	Hypoplastic ilia	0.1	15.0	15	-3.90689059561
5313	HP:0002189	Excessive daytime sleepiness	0.1	15.0	15	-3.90689059561
5314	HP:0004432	Agammaglobulinemia	0.1	15.0	15	-3.90689059561
5315	HP:0008221	Adrenal hyperplasia	0.1	15.0	15	-3.90689059561
5316	HP:0002783	Recurrent lower respiratory tract infections	0.1	15.0	15	-3.90689059561
5317	HP:0100796	Orchitis	0.1	15.0	15	-3.90689059561
5318	HP:0008501	Median cleft lip and palate	0.1	15.0	15	-3.90689059561
5319	HP:0012732	Anorectal anomaly	0.1	15.0	15	-3.90689059561
5320	HP:0010571	Elevated levels of phytanic acid	0.1	15.0	15	-3.90689059561
5321	HP:0003186	Inverted nipples	0.1	15.0	15	-3.90689059561
5322	HP:0002608	Celiac disease	0.1	15.0	15	-3.90689059561
5323	HP:0000190	Abnormal oral frenulum morphology	0.1	15.0	15	-3.90689059561
5324	HP:0001082	Cholecystitis	0.1	15.0	15	-3.90689059561
5325	HP:0006519	Alveolar cell carcinoma	0.1	15.0	15	-3.90689059561
5326	HP:0100545	Arterial stenosis	0.1	15.0	15	-3.90689059561
5327	HP:0012244	Abnormal sex determination	0.1	15.0	15	-3.90689059561
5328	HP:0003448	Decreased sensory nerve conduction velocity	0.1	15.0	15	-3.90689059561
5329	HP:0006709	Aplasia/Hypoplasia of the nipples	0.1	15.0	15	-3.90689059561
5330	HP:0002464	Spastic dysarthria	0.1	15.0	15	-3.90689059561
5331	HP:0100786	Hypersomnia	0.1	15.0	15	-3.90689059561
5332	HP:0004970	Ascending tubular aorta aneurysm	0.1	15.0	15	-3.90689059561
5333	HP:0006744	Adrenocortical carcinoma	0.1	15.0	15	-3.90689059561
5334	HP:0001339	Lissencephaly	0.1	15.0	15	-3.90689059561
5335	HP:0003396	Syringomyelia	0.1	15.0	15	-3.90689059561
5336	HP:0004375	Neoplasm of the nervous system	0.1	15.0	15	-3.90689059561
5337	HP:0003642	Type I transferrin isoform profile	0.1	15.0	15	-3.90689059561
5338	HP:0009702	Carpal synostosis	0.1	15.0	15	-3.90689059561
5339	HP:0006565	Increased hepatocellular lipid droplets	0.1	15.0	15	-3.90689059561
5340	HP:0005561	Abnormality of bone marrow cell morphology	0.1	15.0	15	-3.90689059561
5341	HP:0002185	Neurofibrillary tangles	0.1	15.0	15	-3.90689059561
5342	HP:0006706	Cystic liver disease	0.1	15.0	15	-3.90689059561
5343	HP:0009928	Thick nasal alae	0.1	15.0	15	-3.90689059561
5344	HP:0000629	Periorbital fullness	0.1	15.0	15	-3.90689059561
5345	HP:0002986	Radial bowing	0.1	16.0	16	-4.0
5346	HP:0000698	Conical tooth	0.1	16.0	16	-4.0
5347	HP:0002527	Falls	0.1	16.0	16	-4.0
5348	HP:0030682	Left ventricular noncompaction	0.1	16.0	16	-4.0
5349	HP:0009748	Large earlobe	0.1	16.0	16	-4.0
5350	HP:0000621	Entropion	0.1	16.0	16	-4.0
5351	HP:0004381	Supravalvular aortic stenosis	0.1	16.0	16	-4.0
5352	HP:0001805	Thick nail	0.1	16.0	16	-4.0
5353	HP:0001293	Cranial nerve compression	0.1	16.0	16	-4.0
5354	HP:0004430	Severe combined immunodeficiency	0.1	16.0	16	-4.0
5355	HP:0001623	Breech presentation	0.1	16.0	16	-4.0
5356	HP:0030148	Heart murmur	0.1	16.0	16	-4.0
5357	HP:0008151	Prolonged prothrombin time	0.1	16.0	16	-4.0
5358	HP:0003484	Upper limb muscle weakness	0.1	16.0	16	-4.0
5359	HP:0100326	Immunologic hypersensitivity	0.1	16.0	16	-4.0
5360	HP:0010034	Short 1st metacarpal	0.1	16.0	16	-4.0
5361	HP:0011703	Sinus tachycardia	0.1	16.0	16	-4.0
5362	HP:0100817	Renovascular hypertension	0.1	16.0	16	-4.0
5363	HP:0006808	Cerebral hypomyelination	0.1	16.0	16	-4.0
5364	HP:0007642	Congenital stationary night blindness	0.1	16.0	16	-4.0
5365	HP:0007108	Demyelinating peripheral neuropathy	0.1	16.0	16	-4.0
5366	HP:0002149	Hyperuricemia	0.1	16.0	16	-4.0
5367	HP:0002254	Intermittent diarrhea	0.1	16.0	16	-4.0
5368	HP:0000525	Abnormality iris morphology	0.1	16.0	16	-4.0
5369	HP:0002283	Global brain atrophy	0.1	16.0	16	-4.0
5370	HP:0001682	Subvalvular aortic stenosis	0.1	16.0	16	-4.0
5371	HP:0002859	Rhabdomyosarcoma	0.1	16.0	16	-4.0
5372	HP:0006870	Lobar holoprosencephaly	0.1	16.0	16	-4.0
5373	HP:0000885	Broad ribs	0.1	16.0	16	-4.0
5374	HP:0001547	Abnormality of the rib cage	0.1	16.0	16	-4.0
5375	HP:0010819	Atonic seizures	0.1	16.0	16	-4.0
5376	HP:0003027	Mesomelia	0.1	16.0	16	-4.0
5377	HP:0000364	Hearing abnormality	0.1	16.0	16	-4.0
5378	HP:0005743	Avascular necrosis of the capital femoral epiphysis	0.1	16.0	16	-4.0
5379	HP:0004370	Abnormality of temperature regulation	0.1	16.0	16	-4.0
5380	HP:0100579	Mucosal telangiectasiae	0.1	16.0	16	-4.0
5381	HP:0002803	Congenital contracture	0.1	16.0	16	-4.0
5382	HP:0005107	Abnormal sacrum morphology	0.1	16.0	16	-4.0
5383	HP:0001029	Poikiloderma	0.1	16.0	16	-4.0
5384	HP:0001889	Megaloblastic anemia	0.1	16.0	16	-4.0
5385	HP:0001833	Long foot	0.1	16.0	16	-4.0
5386	HP:0010059	Broad hallux phalanx	0.1	16.0	16	-4.0
5387	HP:0002236	Frontal upsweep of hair	0.1	16.0	16	-4.0
5388	HP:0001817	Absent fingernail	0.1	16.0	16	-4.0
5389	HP:0000843	Hyperparathyroidism	0.1	16.0	16	-4.0
5390	HP:0003348	Hyperalaninemia	0.1	16.0	16	-4.0
5391	HP:0010536	Central sleep apnea	0.1	16.0	16	-4.0
5392	HP:0100777	Exostoses	0.1	16.0	16	-4.0
5393	HP:0002188	Delayed CNS myelination	0.1	16.0	16	-4.0
5394	HP:0004283	Narrow palm	0.1	16.0	16	-4.0
5395	HP:0011109	Chronic sinusitis	0.1	16.0	16	-4.0
5396	HP:0006191	Deep palmar crease	0.1	16.0	16	-4.0
5397	HP:0002410	Aqueductal stenosis	0.1	16.0	16	-4.0
5398	HP:0001533	Slender build	0.1	16.0	16	-4.0
5399	HP:0002176	Spinal cord compression	0.1	16.0	16	-4.0
5400	HP:0000554	Uveitis	0.1	16.0	16	-4.0
5401	HP:0009025	Increased connective tissue	0.1	16.0	16	-4.0
5402	HP:0000148	Vaginal atresia	0.1	16.0	16	-4.0
5403	HP:0005112	Abdominal aortic aneurysm	0.1	16.0	16	-4.0
5404	HP:0002548	Parkinsonism with favorable response to dopaminergic medication	0.1	16.0	16	-4.0
5405	HP:0001751	Vestibular dysfunction	0.1	16.0	16	-4.0
5406	HP:0000049	Shawl scrotum	0.1	16.0	16	-4.0
5407	HP:0012400	Abnormal aldolase level	0.1	16.0	16	-4.0
5408	HP:0000831	Insulin-resistant diabetes mellitus	0.1	16.0	16	-4.0
5409	HP:0002346	Head tremor	0.1	16.0	16	-4.0
5410	HP:0000075	Renal duplication	0.1	17.0	17	-4.08746284125
5411	HP:0012110	Hypoplasia of the pons	0.1	17.0	17	-4.08746284125
5412	HP:0003165	Elevated circulating parathyroid hormone level	0.1	17.0	17	-4.08746284125
5413	HP:0003542	Increased serum pyruvate	0.1	17.0	17	-4.08746284125
5414	HP:0012740	Papilloma	0.1	17.0	17	-4.08746284125
5415	HP:0002613	Biliary cirrhosis	0.1	17.0	17	-4.08746284125
5416	HP:0009890	High anterior hairline	0.1	17.0	17	-4.08746284125
5417	HP:0001413	Micronodular cirrhosis	0.1	17.0	17	-4.08746284125
5418	HP:0100743	Neoplasm of the rectum	0.1	17.0	17	-4.08746284125
5419	HP:0006498	Aplasia/Hypoplasia of the patella	0.1	17.0	17	-4.08746284125
5420	HP:0100842	Septo-optic dysplasia	0.1	17.0	17	-4.08746284125
5421	HP:0100763	Abnormality of the lymphatic system	0.1	17.0	17	-4.08746284125
5422	HP:0100761	Visceral angiomatosis	0.1	17.0	17	-4.08746284125
5423	HP:0008726	Hypoplasia of the vagina	0.1	17.0	17	-4.08746284125
5424	HP:0002841	Recurrent fungal infections	0.1	17.0	17	-4.08746284125
5425	HP:0000924	Abnormality of the skeletal system	0.1	17.0	17	-4.08746284125
5426	HP:0100654	Retrobulbar optic neuritis	0.1	17.0	17	-4.08746284125
5427	HP:0003496	Increased IgM level	0.1	17.0	17	-4.08746284125
5428	HP:0004378	Abnormality of the anus	0.1	17.0	17	-4.08746284125
5429	HP:0003502	Mild short stature	0.1	17.0	17	-4.08746284125
5430	HP:0200125	Mitochondrial respiratory chain defects	0.1	17.0	17	-4.08746284125
5431	HP:0002062	Morphological abnormality of the pyramidal tract	0.1	17.0	17	-4.08746284125
