	Phenotype_ID	Description	q	nq	tot	Phenotype_score
5230	HP:0007457	Prominent veins on trunk	0.1	4.0	4	-2.0
5231	HP:0007455	Adermatoglyphia	0.1	4.0	4	-2.0
5232	HP:0008846	Severe intrauterine growth retardation	0.1	4.0	4	-2.0
5233	HP:0004394	Multiple gastric polyps	0.1	4.0	4	-2.0
5234	HP:0003834	Shoulder dislocation	0.1	4.0	4	-2.0
5235	HP:0003320	C1-C2 subluxation	0.1	4.0	4	-2.0
5236	HP:0009894	Thickened ears	0.1	4.0	4	-2.0
5237	HP:0008517	Aplasia/Hypoplasia of the sacrum	0.1	4.0	4	-2.0
5238	HP:0009796	Branchial cyst	0.1	4.0	4	-2.0
5239	HP:0008285	Transient hypophosphatemia	0.1	4.0	4	-2.0
5240	HP:0003093	Limited hip extension	0.1	4.0	4	-2.0
5241	HP:0009792	Teratoma	0.1	4.0	4	-2.0
5242	HP:0002742	Recurrent Klebsiella infections	0.1	4.0	4	-2.0
5243	HP:0002741	Recurrent Serratia marcescens infections	0.1	4.0	4	-2.0
5244	HP:0100665	Angioedema	0.1	4.0	4	-2.0
5245	HP:0002218	Silver-gray hair	0.1	4.0	4	-2.0
5246	HP:0002219	Facial hypertrichosis	0.1	4.0	4	-2.0
5247	HP:0005037	Proximal radio-ulnar synostosis	0.1	4.0	4	-2.0
5248	HP:0005791	Cortical thickening of long bone diaphyses	0.1	4.0	4	-2.0
5249	HP:0030502	Retinoschisis	0.1	4.0	4	-2.0
5250	HP:0008056	Aplasia/Hypoplasia affecting the eye	0.1	4.0	4	-2.0
5251	HP:0005386	Recurrent protozoan infections	0.1	4.0	4	-2.0
5252	HP:0012108	Open angle glaucoma	0.1	4.0	4	-2.0
5253	HP:0003795	Short middle phalanx of toe	0.1	4.0	4	-2.0
5254	HP:0005381	Recurrent meningococcal disease	0.1	4.0	4	-2.0
5255	HP:0005248	Intrahepatic biliary atresia	0.1	4.0	4	-2.0
5256	HP:0100951	Enlarged fossa interpeduncularis	0.1	4.0	4	-2.0
5257	HP:0030187	Titubation	0.1	4.0	4	-2.0
5258	HP:0006149	Increased laxity of fingers	0.1	4.0	4	-2.0
5259	HP:0010829	Impaired temperature sensation	0.1	4.0	4	-2.0
5260	HP:0008660	Renotubular dysgenesis	0.1	4.0	4	-2.0
5261	HP:0011516	Achromatopsia	0.1	4.0	4	-2.0
5262	HP:0012810	Wide nasal base	0.1	4.0	4	-2.0
5263	HP:0001574	Abnormality of the integument	0.1	4.0	4	-2.0
5264	HP:0002786	Tracheobronchomalacia	0.1	4.0	4	-2.0
5265	HP:0030838	Hip pain	0.1	4.0	4	-2.0
5266	HP:0100818	Long thorax	0.1	4.0	4	-2.0
5267	HP:0011985	Acholic stools	0.1	4.0	4	-2.0
5268	HP:0002740	Recurrent E. coli infections	0.1	4.0	4	-2.0
5269	HP:0009072	Decreased Achilles reflex	0.1	4.0	4	-2.0
5270	HP:0002825	Caudal appendage	0.1	4.0	4	-2.0
5271	HP:0004971	Pulmonary artery hypoplasia	0.1	4.0	4	-2.0
5272	HP:0410018	Recurrent ear infections	0.1	4.0	4	-2.0
5273	HP:0001579	Primary hypercortisolism	0.1	4.0	4	-2.0
5274	HP:0002164	Nail dysplasia	2.0	69.0	71	-2.00239610592
5275	HP:0000532	Abnormal chorioretinal morphology	1.0	35.0	36	-2.02315466608
5276	HP:0000677	Oligodontia	1.0	35.0	36	-2.02315466608
5277	HP:0000319	Smooth philtrum	2.0	70.0	72	-2.02315466608
5278	HP:0005562	Multiple renal cysts	1.0	35.0	36	-2.02315466608
5279	HP:0000090	Nephronophthisis	1.0	35.0	36	-2.02315466608
5280	HP:0004467	Preauricular pit	1.0	35.0	36	-2.02315466608
5281	HP:0008527	Congenital sensorineural hearing impairment	1.0	35.0	36	-2.02315466608
5282	HP:0000565	Esotropia	2.0	71.0	73	-2.04361876864
5283	HP:0000457	Depressed nasal ridge	3.0	108.0	111	-2.06379665058
5284	HP:0001642	Pulmonic stenosis	2.0	72.0	74	-2.06379665058
5285	HP:0000802	Impotence	1.0	36.0	37	-2.06379665058
5286	HP:0001636	Tetralogy of Fallot	3.0	108.0	111	-2.06379665058
5287	HP:0001007	Hirsutism	2.0	72.0	74	-2.06379665058
5288	HP:0000193	Bifid uvula	2.0	72.0	74	-2.06379665058
5289	HP:0004409	Hyposmia	1.0	36.0	37	-2.06379665058
5290	HP:0003270	Abdominal distention	2.0	72.0	74	-2.06379665058
5291	HP:0000340	Sloping forehead	3.0	110.0	113	-2.09026886194
5292	HP:0000400	Macrotia	4.0	147.0	151	-2.09354399398
5293	HP:0000174	Abnormal palate morphology	1.0	37.0	38	-2.10332501477
5294	HP:0000668	Hypodontia	3.0	111.0	114	-2.10332501477
5295	HP:0200055	Small hand	2.0	74.0	76	-2.10332501477
5296	HP:0000889	Abnormality of the clavicle	1.0	37.0	38	-2.10332501477
5297	HP:0001480	Freckling	1.0	37.0	38	-2.10332501477
5298	HP:0002136	Broad-based gait	1.0	37.0	38	-2.10332501477
5299	HP:0000958	Dry skin	3.0	112.0	115	-2.11626407048
5300	HP:0008404	Nail dystrophy	2.0	75.0	77	-2.12269033963
5301	HP:0000664	Synophrys	2.0	76.0	78	-2.14179916258
5302	HP:0002225	Sparse pubic hair	1.0	38.0	39	-2.14179916258
5303	HP:0005528	Bone marrow hypocellularity	1.0	38.0	39	-2.14179916258
5304	HP:0100259	Postaxial polydactyly	1.0	38.0	39	-2.14179916258
5305	HP:0003103	Abnormal cortical bone morphology	1.0	38.0	39	-2.14179916258
5306	HP:0002215	Sparse axillary hair	1.0	38.0	39	-2.14179916258
5307	HP:0002097	Emphysema	1.0	38.0	39	-2.14179916258
5308	HP:0000322	Short philtrum	3.0	114.0	117	-2.14179916258
5309	HP:0002716	Lymphadenopathy	3.0	116.0	119	-2.16689014355
5310	HP:0000467	Neck muscle weakness	1.0	39.0	40	-2.179273868
5311	HP:0002591	Polyphagia	1.0	39.0	40	-2.179273868
5312	HP:0100542	Abnormal localization of kidney	1.0	39.0	40	-2.179273868
5313	HP:0002414	Spina bifida	1.0	39.0	40	-2.179273868
5314	HP:0001800	Hypoplastic toenails	1.0	39.0	40	-2.179273868
5315	HP:0000164	Abnormality of the dentition	3.0	117.0	120	-2.179273868
5316	HP:0002488	Acute leukemia	1.0	40.0	41	-2.21579974403
5317	HP:0001357	Plagiocephaly	1.0	40.0	41	-2.21579974403
5318	HP:0000962	Hyperkeratosis	2.0	80.0	82	-2.21579974403
5319	HP:0001159	Syndactyly	2.0	80.0	82	-2.21579974403
5320	HP:0008734	Decreased testicular size	3.0	122.0	125	-2.23964648598
5321	HP:0000979	Purpura	1.0	41.0	42	-2.25142365376
5322	HP:0001156	Brachydactyly	6.0	250.0	256	-2.27469343308
5323	HP:0001650	Aortic valve stenosis	1.0	42.0	43	-2.28618907192
5324	HP:0001595	Abnormality of the hair	1.0	42.0	43	-2.28618907192
5325	HP:0000453	Choanal atresia	2.0	84.0	86	-2.28618907192
5326	HP:0000656	Ectropion	1.0	42.0	43	-2.28618907192
5327	HP:0000540	Hypermetropia	2.0	86.0	88	-2.32013640384
5328	HP:0000233	Thin vermilion border	2.0	86.0	88	-2.32013640384
5329	HP:0002457	Abnormal head movements	0.1	5.0	5	-2.32192809489
5330	HP:0011524	Iris melanoma	0.1	5.0	5	-2.32192809489
5331	HP:0100333	Unilateral cleft lip	0.1	5.0	5	-2.32192809489
5332	HP:0000022	Abnormality of male internal genitalia	0.1	5.0	5	-2.32192809489
5333	HP:0008357	Reduced factor XIII activity	0.1	5.0	5	-2.32192809489
5334	HP:0004976	Knee dislocation	0.1	5.0	5	-2.32192809489
5335	HP:0004975	Erlenmeyer flask deformity of the femurs	0.1	5.0	5	-2.32192809489
5336	HP:0010806	U-Shaped upper lip vermilion	0.1	5.0	5	-2.32192809489
5337	HP:0008291	Pituitary corticotropic cell adenoma	0.1	5.0	5	-2.32192809489
5338	HP:0009028	Generalized weakness of limb muscles	0.1	5.0	5	-2.32192809489
5339	HP:0006779	Alveolar rhabdomyosarcoma	0.1	5.0	5	-2.32192809489
5340	HP:0003423	Thoracolumbar kyphoscoliosis	0.1	5.0	5	-2.32192809489
5341	HP:0008554	Cochlear malformation	0.1	5.0	5	-2.32192809489
5342	HP:0200120	Chronic active hepatitis	0.1	5.0	5	-2.32192809489
5343	HP:0001032	Absent distal interphalangeal creases	0.1	5.0	5	-2.32192809489
5344	HP:0011341	Long upper lip	0.1	5.0	5	-2.32192809489
5345	HP:0100718	Uterine rupture	0.1	5.0	5	-2.32192809489
5346	HP:0006009	Broad phalanx	0.1	5.0	5	-2.32192809489
5347	HP:0004485	Cessation of head growth	0.1	5.0	5	-2.32192809489
5348	HP:0000922	Posterior rib cupping	0.1	5.0	5	-2.32192809489
5349	HP:0001741	Phimosis	0.1	5.0	5	-2.32192809489
5350	HP:0000099	Glomerulonephritis	0.1	5.0	5	-2.32192809489
5351	HP:0001742	Nasal obstruction	0.1	5.0	5	-2.32192809489
5352	HP:0002263	Exaggerated cupid's bow	0.1	5.0	5	-2.32192809489
5353	HP:0100869	Palmar telangiectasia	0.1	5.0	5	-2.32192809489
5354	HP:0000748	Inappropriate laughter	0.1	5.0	5	-2.32192809489
5355	HP:0006628	Absent sternal ossification	0.1	5.0	5	-2.32192809489
5356	HP:0100617	Testicular seminoma	0.1	5.0	5	-2.32192809489
5357	HP:0006251	Limited wrist extension	0.1	5.0	5	-2.32192809489
5358	HP:0012311	Monocytosis	0.1	5.0	5	-2.32192809489
5359	HP:0004097	Deviation of finger	0.1	5.0	5	-2.32192809489
5360	HP:0004943	Accelerated atherosclerosis	0.1	5.0	5	-2.32192809489
5361	HP:0008003	Jerky ocular pursuit movements	0.1	5.0	5	-2.32192809489
5362	HP:0003158	Hyposthenuria	0.1	5.0	5	-2.32192809489
5363	HP:0000177	Abnormality of upper lip	0.1	5.0	5	-2.32192809489
5364	HP:0012219	Erythema nodosum	0.1	5.0	5	-2.32192809489
5365	HP:0000877	Insulin-resistant diabetes mellitus at puberty	0.1	5.0	5	-2.32192809489
5366	HP:0000370	Abnormality of the middle ear	0.1	5.0	5	-2.32192809489
5367	HP:0006888	Meningoencephalocele	0.1	5.0	5	-2.32192809489
5368	HP:0011400	Abnormal CNS myelination	0.1	5.0	5	-2.32192809489
5369	HP:0001929	Reduced factor XI activity	0.1	5.0	5	-2.32192809489
5370	HP:0001786	Narrow foot	0.1	5.0	5	-2.32192809489
5371	HP:0007149	Distal upper limb amyotrophy	0.1	5.0	5	-2.32192809489
5372	HP:0005116	Arterial tortuosity	0.1	5.0	5	-2.32192809489
5373	HP:0008625	Severe sensorineural hearing impairment	0.1	5.0	5	-2.32192809489
5374	HP:0010733	Naevus flammeus of the eyelid	0.1	5.0	5	-2.32192809489
5375	HP:0030816	Gingival recession	0.1	5.0	5	-2.32192809489
5376	HP:0010454	Acetabular spurs	0.1	5.0	5	-2.32192809489
5377	HP:0003613	Antiphospholipid antibody positivity	0.1	5.0	5	-2.32192809489
5378	HP:0006549	Unilateral primary pulmonary dysgenesis	0.1	5.0	5	-2.32192809489
5379	HP:0001788	Premature rupture of membranes	0.1	5.0	5	-2.32192809489
5380	HP:0009161	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	0.1	5.0	5	-2.32192809489
5381	HP:0011761	Pituitary null cell adenoma	0.1	5.0	5	-2.32192809489
5382	HP:0009789	Perianal abscess	0.1	5.0	5	-2.32192809489
5383	HP:0002334	Abnormality of the cerebellar vermis	0.1	5.0	5	-2.32192809489
5384	HP:0007655	Eversion of lateral third of lower eyelids	0.1	5.0	5	-2.32192809489
5385	HP:0007700	Anterior segment developmental abnormality	0.1	5.0	5	-2.32192809489
5386	HP:0002692	Hypoplastic facial bones	0.1	5.0	5	-2.32192809489
5387	HP:0030202	Favorable response of weakness to acetylcholine esterase inhibitors	0.1	5.0	5	-2.32192809489
5388	HP:0100522	Thymoma	0.1	5.0	5	-2.32192809489
5389	HP:0040129	Abnormal nerve conduction velocity	0.1	5.0	5	-2.32192809489
5390	HP:0007207	Photosensitive tonic-clonic seizures	0.1	5.0	5	-2.32192809489
5391	HP:0007272	Progressive psychomotor deterioration	0.1	5.0	5	-2.32192809489
5392	HP:0008749	Laryngeal hypoplasia	0.1	5.0	5	-2.32192809489
5393	HP:0100024	Conspicuously happy disposition	0.1	5.0	5	-2.32192809489
5394	HP:0007001	Loss of Purkinje cells in the cerebellar vermis	0.1	5.0	5	-2.32192809489
5395	HP:0002726	Recurrent Staphylococcus aureus infections	0.1	5.0	5	-2.32192809489
5396	HP:0002474	Expressive language delay	0.1	5.0	5	-2.32192809489
5397	HP:0002678	Skull asymmetry	0.1	5.0	5	-2.32192809489
5398	HP:0002724	Recurrent Aspergillus infections	0.1	5.0	5	-2.32192809489
5399	HP:0003218	Oroticaciduria	0.1	5.0	5	-2.32192809489
5400	HP:0012873	Absent vas deferens	0.1	5.0	5	-2.32192809489
5401	HP:0012407	Scissor gait	0.1	5.0	5	-2.32192809489
5402	HP:0001899	Increased hematocrit	0.1	5.0	5	-2.32192809489
5403	HP:0002958	Immune dysregulation	0.1	5.0	5	-2.32192809489
5404	HP:0000493	Abnormal foveal morphology	0.1	5.0	5	-2.32192809489
5405	HP:0003304	Spondylolysis	0.1	5.0	5	-2.32192809489
5406	HP:0007166	Paroxysmal dyskinesia	0.1	5.0	5	-2.32192809489
5407	HP:0006279	Beta-cell dysfunction	0.1	5.0	5	-2.32192809489
5408	HP:0010639	Elevated alkaline phosphatase of bone origin	0.1	5.0	5	-2.32192809489
5409	HP:0030053	Stiff skin	0.1	5.0	5	-2.32192809489
5410	HP:0006951	Retrocerebellar cyst	0.1	5.0	5	-2.32192809489
5411	HP:0040016	Prominent coccyx	0.1	5.0	5	-2.32192809489
5412	HP:0005453	Absent/hypoplastic paranasal sinuses	0.1	5.0	5	-2.32192809489
5413	HP:0012197	Insulinoma	0.1	5.0	5	-2.32192809489
5414	HP:0003683	Large beaked nose	0.1	5.0	5	-2.32192809489
5415	HP:0008890	Severe short-limb dwarfism	0.1	5.0	5	-2.32192809489
5416	HP:0006492	Aplasia/Hypoplasia of the fibula	0.1	5.0	5	-2.32192809489
5417	HP:0001013	Eruptive xanthomas	0.1	5.0	5	-2.32192809489
5418	HP:0001018	Abnormal palmar dermatoglyphics	0.1	5.0	5	-2.32192809489
5419	HP:0004979	Metaphyseal sclerosis	0.1	5.0	5	-2.32192809489
5420	HP:0008915	Childhood-onset truncal obesity	0.1	5.0	5	-2.32192809489
5421	HP:0030521	Bitemporal hemianopia	0.1	5.0	5	-2.32192809489
5422	HP:0006685	Endocardial fibrosis	0.1	5.0	5	-2.32192809489
5423	HP:0100800	Aplasia/Hypoplasia of the pancreas	0.1	5.0	5	-2.32192809489
5424	HP:0000617	Abnormality of ocular smooth pursuit	0.1	5.0	5	-2.32192809489
5425	HP:0009594	Retinal hamartoma	0.1	5.0	5	-2.32192809489
5426	HP:0001092	Absent lacrimal punctum	0.1	5.0	5	-2.32192809489
5427	HP:0030500	Yellow/white lesions of the macula	0.1	5.0	5	-2.32192809489
5428	HP:0001982	Sea-blue histiocytosis	0.1	5.0	5	-2.32192809489
5429	HP:0012741	Unilateral cryptorchidism	0.1	5.0	5	-2.32192809489
5430	HP:0005365	Severe B lymphocytopenia	0.1	5.0	5	-2.32192809489
5431	HP:0010677	Enuresis nocturna	0.1	5.0	5	-2.32192809489
5432	HP:0002492	Abnormality of the corticospinal tract	0.1	5.0	5	-2.32192809489
5433	HP:0000051	Perineal hypospadias	0.1	5.0	5	-2.32192809489
5434	HP:0006827	Atrophy of the spinal cord	0.1	5.0	5	-2.32192809489
5435	HP:0008233	Decreased circulating progesterone	0.1	5.0	5	-2.32192809489
5436	HP:0006089	Palmar hyperhidrosis	0.1	5.0	5	-2.32192809489
5437	HP:0012726	Episodic hypokalemia	0.1	5.0	5	-2.32192809489
5438	HP:0000652	Lower eyelid coloboma	0.1	5.0	5	-2.32192809489
5439	HP:0009832	Abnormality of the distal phalanx of finger	0.1	5.0	5	-2.32192809489
5440	HP:0011195	EEG with focal sharp slow waves	0.1	5.0	5	-2.32192809489
5441	HP:0030205	Increased jitter at single fibre EMG	0.1	5.0	5	-2.32192809489
5442	HP:0001054	Numerous nevi	0.1	5.0	5	-2.32192809489
5443	HP:0005109	Abnormality of the Achilles tendon	0.1	5.0	5	-2.32192809489
5444	HP:0009756	Popliteal pterygium	0.1	5.0	5	-2.32192809489
5445	HP:0009568	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger	0.1	5.0	5	-2.32192809489
5446	HP:0009729	Cardiac rhabdomyoma	0.1	5.0	5	-2.32192809489
5447	HP:0010580	Enlarged epiphyses	0.1	5.0	5	-2.32192809489
5448	HP:0001839	Split foot	0.1	5.0	5	-2.32192809489
5449	HP:0002914	Hyperchloriduria	0.1	5.0	5	-2.32192809489
5450	HP:0003411	Proximal femoral metaphyseal irregularity	0.1	5.0	5	-2.32192809489
5451	HP:0010701	Abnormal immunoglobulin level	0.1	5.0	5	-2.32192809489
5452	HP:0010481	Urethral valve	0.1	5.0	5	-2.32192809489
5453	HP:0045084	Limb myoclonus	0.1	5.0	5	-2.32192809489
5454	HP:0009824	Upper limb undergrowth	0.1	5.0	5	-2.32192809489
5455	HP:0006645	Thin clavicles	0.1	5.0	5	-2.32192809489
5456	HP:0010621	Cutaneous syndactyly of toes	0.1	5.0	5	-2.32192809489
5457	HP:0100275	Diffuse cerebellar atrophy	0.1	5.0	5	-2.32192809489
5458	HP:0003752	Episodic flaccid weakness	0.1	5.0	5	-2.32192809489
5459	HP:0003081	Increased urinary potassium	0.1	5.0	5	-2.32192809489
5460	HP:0000884	Prominent sternum	0.1	5.0	5	-2.32192809489
5461	HP:0100534	Episcleritis	0.1	5.0	5	-2.32192809489
5462	HP:0011711	Left anterior fascicular block	0.1	5.0	5	-2.32192809489
5463	HP:0000915	Pectus excavatum of inferior sternum	0.1	5.0	5	-2.32192809489
5464	HP:0100513	Vitamin E deficiency	0.1	5.0	5	-2.32192809489
5465	HP:0002195	Dysgenesis of the cerebellar vermis	0.1	5.0	5	-2.32192809489
5466	HP:0400008	Menometrorrhagia	0.1	5.0	5	-2.32192809489
5467	HP:0006774	Ovarian papillary adenocarcinoma	0.1	5.0	5	-2.32192809489
5468	HP:0100769	Synovitis	0.1	5.0	5	-2.32192809489
5469	HP:0000128	Renal potassium wasting	0.1	5.0	5	-2.32192809489
5470	HP:0007206	Hemimegalencephaly	0.1	5.0	5	-2.32192809489
5471	HP:0007029	Cerebral berry aneurysm	0.1	5.0	5	-2.32192809489
5472	HP:0000537	Epicanthus inversus	0.1	5.0	5	-2.32192809489
5473	HP:0004387	Enterocolitis	0.1	5.0	5	-2.32192809489
5474	HP:0009751	Aplasia of the pectoralis major muscle	0.1	5.0	5	-2.32192809489
5475	HP:0040049	Macular edema	0.1	5.0	5	-2.32192809489
5476	HP:0001117	Sudden loss of visual acuity	0.1	5.0	5	-2.32192809489
5477	HP:0006286	Yellow-brown discoloration of the teeth	0.1	5.0	5	-2.32192809489
5478	HP:0030142	Abnormal bowel sounds	0.1	5.0	5	-2.32192809489
5479	HP:0004333	Bone-marrow foam cells	0.1	5.0	5	-2.32192809489
5480	HP:0002193	Pseudobulbar behavioral symptoms	0.1	5.0	5	-2.32192809489
5481	HP:0007900	Hypoplastic lacrimal duct	0.1	5.0	5	-2.32192809489
5482	HP:0009126	Increased adipose tissue	0.1	5.0	5	-2.32192809489
5483	HP:0000168	Abnormality of the gingiva	0.1	5.0	5	-2.32192809489
5484	HP:0007968	Remnants of the hyaloid vascular system	0.1	5.0	5	-2.32192809489
5485	HP:0005506	Chronic myelogenous leukemia	0.1	5.0	5	-2.32192809489
5486	HP:0010619	Fibroadenoma of the breast	0.1	5.0	5	-2.32192809489
5487	HP:0012189	Hodgkin lymphoma	0.1	5.0	5	-2.32192809489
5488	HP:0004458	Dilatated internal auditory canal	0.1	5.0	5	-2.32192809489
5489	HP:0000795	Abnormality of the urethra	0.1	5.0	5	-2.32192809489
5490	HP:0100555	Asymmetric growth	0.1	5.0	5	-2.32192809489
5491	HP:0007016	Corticospinal tract hypoplasia	0.1	5.0	5	-2.32192809489
5492	HP:0040185	Macrothrombocytopenia	0.1	5.0	5	-2.32192809489
5493	HP:0000263	Oxycephaly	0.1	5.0	5	-2.32192809489
5494	HP:0011451	Congenital microcephaly	0.1	5.0	5	-2.32192809489
5495	HP:0011493	Central opacification of the cornea	0.1	5.0	5	-2.32192809489
5496	HP:0003184	Decreased hip abduction	0.1	5.0	5	-2.32192809489
5497	HP:0002340	Caudate atrophy	0.1	5.0	5	-2.32192809489
5498	HP:0001126	Cryptophthalmos	0.1	5.0	5	-2.32192809489
5499	HP:0100838	Recurrent cutaneous abscess formation	0.1	5.0	5	-2.32192809489
5500	HP:0007925	Lacrimal duct aplasia	0.1	5.0	5	-2.32192809489
5501	HP:0000863	Central diabetes insipidus	0.1	5.0	5	-2.32192809489
5502	HP:0008669	Abnormal spermatogenesis	0.1	5.0	5	-2.32192809489
5503	HP:0003228	Hypernatremia	0.1	5.0	5	-2.32192809489
5504	HP:0008223	Compensated hypothyroidism	0.1	5.0	5	-2.32192809489
5505	HP:0007068	Inferior vermis hypoplasia	0.1	5.0	5	-2.32192809489
5506	HP:0011100	Intestinal atresia	0.1	5.0	5	-2.32192809489
5507	HP:0000800	Cystic renal dysplasia	0.1	5.0	5	-2.32192809489
5508	HP:0009124	Abnormal adipose tissue morphology	0.1	5.0	5	-2.32192809489
5509	HP:0100570	Carcinoid tumor	0.1	5.0	5	-2.32192809489
5510	HP:0011565	Common atrium	0.1	5.0	5	-2.32192809489
5511	HP:0003183	Wide pubic symphysis	0.1	5.0	5	-2.32192809489
5512	HP:0008222	Female infertility	0.1	5.0	5	-2.32192809489
5513	HP:0000808	Penoscrotal hypospadias	0.1	5.0	5	-2.32192809489
5514	HP:0003208	Fingerprint intracellular accumulation of autofluorescent lipopigment storage material	0.1	5.0	5	-2.32192809489
5515	HP:0012202	Increased serum bile acid concentration	0.1	5.0	5	-2.32192809489
5516	HP:0008494	Inferior lens subluxation	0.1	5.0	5	-2.32192809489
5517	HP:0012208	Nonmotile sperm	0.1	5.0	5	-2.32192809489
5518	HP:0008323	Abnormal light- and dark-adapted electroretinogram	0.1	5.0	5	-2.32192809489
5519	HP:0006585	Congenital pseudoarthrosis of the clavicle	0.1	5.0	5	-2.32192809489
5520	HP:0005567	Renal magnesium wasting	0.1	5.0	5	-2.32192809489
5521	HP:0001814	Deep-set nails	0.1	5.0	5	-2.32192809489
5522	HP:0200095	Anterior open bite	0.1	5.0	5	-2.32192809489
5523	HP:0006159	Mesoaxial hand polydactyly	0.1	5.0	5	-2.32192809489
5524	HP:0200114	Metabolic alkalosis	0.1	5.0	5	-2.32192809489
5525	HP:0009102	Anterior open-bite malocclusion	0.1	5.0	5	-2.32192809489
5526	HP:0007430	Generalized edema	0.1	5.0	5	-2.32192809489
5527	HP:0001615	Hoarse cry	0.1	5.0	5	-2.32192809489
5528	HP:0004734	Renal cortical microcysts	0.1	5.0	5	-2.32192809489
5529	HP:0005588	Patchy palmoplantar keratoderma	0.1	5.0	5	-2.32192809489
5530	HP:0012055	Ciliary body melanoma	0.1	5.0	5	-2.32192809489
5531	HP:0001104	Macular hypoplasia	0.1	5.0	5	-2.32192809489
5532	HP:0012054	Choroidal melanoma	0.1	5.0	5	-2.32192809489
5533	HP:0003982	Aplasia of the ulna	0.1	5.0	5	-2.32192809489
5534	HP:0011735	Adrenocorticotropin deficient adrenal insufficiency	0.1	5.0	5	-2.32192809489
5535	HP:0007417	Discoid lupus rash	0.1	5.0	5	-2.32192809489
5536	HP:0006673	Reduced systolic function	0.1	5.0	5	-2.32192809489
5537	HP:0003362	Increased VLDL cholesterol concentration	0.1	5.0	5	-2.32192809489
5538	HP:0100257	Ectrodactyly	0.1	5.0	5	-2.32192809489
5539	HP:0005461	Craniofacial disproportion	0.1	5.0	5	-2.32192809489
5540	HP:0003736	Autophagic vacuoles	0.1	5.0	5	-2.32192809489
5541	HP:0011476	Profound sensorineural hearing impairment	0.1	5.0	5	-2.32192809489
5542	HP:0009715	Papillary cystadenoma of the epididymis	0.1	5.0	5	-2.32192809489
5543	HP:0009917	Persistent pupillary membrane	0.1	5.0	5	-2.32192809489
5544	HP:0011970	Cerebral amyloid angiopathy	0.1	5.0	5	-2.32192809489
5545	HP:0000292	Loss of facial adipose tissue	0.1	5.0	5	-2.32192809489
5546	HP:0008392	Subungual hyperkeratosis	0.1	5.0	5	-2.32192809489
5547	HP:0001367	Abnormal joint morphology	0.1	5.0	5	-2.32192809489
5548	HP:0001144	Orbital cyst	0.1	5.0	5	-2.32192809489
5549	HP:0004841	Reduced factor XII activity	0.1	5.0	5	-2.32192809489
5550	HP:0100575	Neoplasm of the gallbladder	0.1	5.0	5	-2.32192809489
5551	HP:0009942	Duplication of thumb phalanx	0.1	5.0	5	-2.32192809489
5552	HP:0005758	Basilar impression	0.1	5.0	5	-2.32192809489
5553	HP:0007308	Extrapyramidal dyskinesia	0.1	5.0	5	-2.32192809489
5554	HP:0004444	Spherocytosis	0.1	5.0	5	-2.32192809489
5555	HP:0010301	Spinal dysraphism	0.1	5.0	5	-2.32192809489
5556	HP:0006879	Pontocerebellar atrophy	0.1	5.0	5	-2.32192809489
5557	HP:0002790	Neonatal breathing dysregulation	0.1	5.0	5	-2.32192809489
5558	HP:0011960	Substantia nigra gliosis	0.1	5.0	5	-2.32192809489
5559	HP:0012263	Immotile cilia	0.1	5.0	5	-2.32192809489
5560	HP:0009017	Loss of gluteal subcutaneous adipose tissue	0.1	5.0	5	-2.32192809489
5561	HP:0012122	Anterior uveitis	0.1	5.0	5	-2.32192809489
5562	HP:0012262	Abnormal ciliary motility	0.1	5.0	5	-2.32192809489
5563	HP:0012107	Increased fibular diameter	0.1	5.0	5	-2.32192809489
5564	HP:0000206	Glossitis	0.1	5.0	5	-2.32192809489
5565	HP:0002731	Decreased lymphocyte apoptosis	0.1	5.0	5	-2.32192809489
5566	HP:0002818	Abnormality of the radius	0.1	5.0	5	-2.32192809489
5567	HP:0030800	Abnormal visual accommodation	0.1	5.0	5	-2.32192809489
5568	HP:0010721	Abnormal hair whorl	0.1	5.0	5	-2.32192809489
5569	HP:0000329	Facial hemangioma	0.1	5.0	5	-2.32192809489
5570	HP:0030736	Sacrococcygeal teratoma	0.1	5.0	5	-2.32192809489
5571	HP:0002829	Arthralgia	3.0	131.0	134	-2.34233214995
5572	HP:0001888	Lymphopenia	1.0	44.0	45	-2.35330326778
5573	HP:0000869	Secondary amenorrhea	1.0	44.0	45	-2.35330326778
5574	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	2.0	88.0	90	-2.35330326778
5575	HP:0000293	Full cheeks	2.0	89.0	91	-2.36960508011
5576	HP:0000384	Preauricular skin tag	1.0	45.0	46	-2.38572474547
5577	HP:0001792	Small nail	1.0	45.0	46	-2.38572474547
5578	HP:0002714	Downturned corners of mouth	2.0	91.0	93	-2.40166628934
5579	HP:0000023	Inguinal hernia	4.0	182.0	186	-2.40166628934
5580	HP:0000232	Everted lower lip vermilion	2.0	92.0	94	-2.4174336052
5581	HP:0000687	Widely spaced teeth	1.0	46.0	47	-2.4174336052
5582	HP:0007730	Iris hypopigmentation	1.0	46.0	47	-2.4174336052
5583	HP:0001601	Laryngomalacia	1.0	46.0	47	-2.4174336052
5584	HP:0001061	Acne	1.0	46.0	47	-2.4174336052
5585	HP:0001385	Hip dysplasia	2.0	93.0	95	-2.43303046025
5586	HP:0001537	Umbilical hernia	4.0	188.0	192	-2.44846050082
